"uid","pid","tstamp","crdate","cruser_id","deleted","hidden","starttime","endtime","sys_language_uid","l10n_parent","l10n_state","l10n_diffsource","t3ver_oid","t3ver_id","t3ver_label","t3ver_wsid","t3ver_state","t3ver_stage","t3ver_count","t3ver_tstamp","t3ver_move_id","gnd_id","first_composer","intertextual_entity","title","date_of_production","geographic_area_code","zzz_deleted_instrumentation","geographical_area_code","super_work","opus_no","index_no","medium_of_performance","unmodified_gnd_data","zzz_deleted_added_by_project","instruments","gnd_status","form","title_no","title_instrument","alt_titles","tonality","language","final","confirmed_by_slub","zzz_deleted_alt_instrument_ids","genre_ids","main_instrumentation","alt_instrumentation","genres","instrument_ids","alt_instrument_names"
"247","0","1643120627","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1205947914","666","0","Walzer","1859-01-01",,,,"0","93",,,"1","0","1",,"1",,"Klavier","Valses $ Waltzes","Des-Dur (Nr. 1) es-Moll (Nr. 2)",,"2","1",,"4189042-5","0","0","1",,
"248","0","1643120628","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1204089736","850","0","Vokalisen","1859-01-01",,,,"0","85",,,"1","0","2",,"1",,"Klavier","Vokalisen $ Vocalises progressives $ Vocalises progressives dans l’Etendue d’une Octave et demie pour toutes les Voix (la Voix de Basse exceptée)",,,"2","1",,"4843504-1","0","0","1",,
"249","0","1643120196","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","30014525X","601","0","Das Glück von Edenhall","1853-01-01",,,,"0","143",,,"1","0","4",,"1",,,"Heil Edenhall! $ The Charm $ Luck of Edenhall $ Bonheur d'Edenhall","C-Dur",,"2","1",,"4004343-5","0","0","1",,
"250","0","1603465043","1603363280","0","1","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1205949976","856","0","Stücke","1859-01-01",,,,"0","op. 42","0",,"1","0","0",,"0",,,,,,"0","0",,,"0","0","0",,
"251","0","1643120196","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1205949976","862","0","Stücke","1859-01-01",,,,"0","42",,,"1","0","1",,"1",,"Klavier","Kindliche Stücke $ Elemtary Pieces",,,"2","0",,"7727983-9","0","0","1",,
"252","0","1643120196","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1205950354","862","0","Kleine Genrebilder","1859-01-01",,,,"0","43",,,"1","0","1",,"1",,,"Kleine Genrebilder",,,"2","1",,"4147584-7","0","0","1",,
"253","0","1643120196","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1205951113","862","0","Kinderserenade","1859-01-01",,,,"0","52",,,"1","0","1",,"1",,,"Kinderserenade für Klein und Groß $ Kinder-Serenade für Klein und Groß $ Serenaden",,,"2","1",,"4181030-2","0","0","1",,
"254","0","1643120424","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1205951806","862","0","Zigeuner-Serenade","1859-01-01",,,,"0","53",,,"1","0","1",,"1",,,,,,"2","1",,"4181030-2","0","0","1",,
"255","0","1643120424","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","120610533X","857","0","Variationen über ein Tyroler Volkslied","1859-01-01",,,,"0","7",,,"1","0","1",,"1",,,"Variationen über ein Tiroler Volkslied $ Variationen",,,"0","1",,"4187414-6","0","0","1",,
"256","0","1643120424","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206105550","857","0","Walzer-Caprice","1859-01-01",,,,"0","9",,,"1","0","1",,"2",,,"Walzer-Caprice",,,"0","1",,"4364833-2$4189042-5","0","0","1",,
"257","0","1643120424","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206106301","857","0","Salonwalzer und Galopp","1859-01-01",,,,"0","14",,,"1","0","1",,"2",,,"Salon-Walzer und Galopp $ Stücke",,,"0","1",,"4364517-3$4189042-5","0","0","1",,
"258","0","1643120362","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206106948","857","0","Lieder","1859-01-01",,,,"0","20",,,"1","0","2",,"1",,,,,,"0","1",,"4035669-3","0","0","1",,
"259","0","1643120362","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206107545","857","0","Nachtlied","1859-01-01",,,,"0",,,,"1","0","1",,"1",,,"Nachtlied von Göthe $ Der du vom Himmel bist",,,"0","1",,"4035669-3","0","0","1",,
"260","0","1643120362","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206109629","862","0","Palingenesis","1859-01-01",,,,"0","57",,,"1","0","1",,"1",,,"Große Sonate $ Sonaten","d-Moll",,"0","1",,"4131190-5","0","0","1",,
"261","0","1643120363","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1205844821","260","0","Sonaten","1860-01-01",,,,"0","84",,,"1","0","1",,"1",,"Klavier","Instruktive Sonaten $ Instructive Sonaten","a-Moll",,"0","1",,"4131190-5","0","0","1",,
"262","0","1643120424","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206112069","260","0","Sonaten","1860-01-01",,,,"0","85",,,"1","0","1",,"1",,"Klavier","Instruktive Sonaten $ Instructive Sonaten","D-Dur",,"0","1",,"4131190-5","0","0","1",,
"263","0","1643120424","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206112727","260","0","Scène dramatique","1860-01-01",,,,"0","86",,,"1","0","1",,"1",,,"Fantaisie $ Fantasien",,,"0","1",,"4153682-4","0","0","1",,
"264","0","1643120385","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206118687","269","0","Impromptus","1860-01-01",,,,"0","2",,,"1","0","1",,"1",,"Klavier","Impromptu",,,"0","1",,"4364476-4","0","0","1",,
"265","0","1643120277","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206120118","272","0","Geistliche Gesänge","1860-01-01",,,,"0","12",,,"1","0","2",,"1",,,,,,"0","1",,"4020470-4","0","0","1",,
"266","0","1643120277","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206122196","275","0","Gesänge","1860-01-01",,,,"0","110",,,"1","0","2",,"1",,,,,,"0","1",,"4020470-4","0","0","1",,
"267","0","1643120385","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206123095","275","0","Diebstahl","1860-01-01",,,,"0","111",,,"1","0","2",,"1",,,"Mazurka-Lied $ Mädel trug des Wegs daher",,,"0","1",,"4035669-3","0","0","1",,
"268","0","1643120385","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206125101","460","0","Der alte Zecher","1860-01-01",,,,"0","46",,,"1","0","2",,"1",,,"The old Toper",,,"0","1",,"4004343-5","0","0","1",,
"269","0","1643120385","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206125675","460","0","Der Wildner","1860-01-01",,,,"0","47",,,"1","0","2",,"1",,,"The Poacher",,,"0","1",,"4035669-3","0","0","1",,
"270","0","1643120424","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206126302","554","0","Genrebilder","1860-01-01",,,,"0","31",,,"1","0","1",,"1",,,"Genre-Bilder $ Charakterstücke",,,"0","1",,"4147584-7","0","0","1",,
"271","0","1643120628","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1150815132","293","0","Gesänge","1860-01-01",,,,"0","188",,,"1","0","3",,"1",,"Klavier","Gesänge",,,"0","1",,"4020470-4","0","0","1",,
"272","0","1643120628","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206128372","293","0","Lieder","1860-01-01",,,,"0","189",,,"1","0","2",,"1",,,"Lieder",,,"0","1",,"4035669-3","0","0","1",,
"273","0","1643120629","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206129026","293","0","Komische Gesänge","1860-01-01",,,,"0","190",,,"1","0","2",,"1",,,"Gesänge",,,"0","1",,"4020470-4","0","0","1",,
"274","0","1643120629","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206132094","518","0","Sonaten","1860-01-01",,,,"1677","75",,,"1","0","1",,"2",,"Klavier, 4-händig","Sonaten","A-Dur",,"0","1",,"4131190-5$4188277-5","0","0","2",,
"275","0","1643120629","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206133546","518","0","Sonaten","1861-01-01",,,,"1677","76",,,"1","0","1",,"2",,"Klavier, 4-händig","Sonaten","D-Dur",,"0","1",,"4131190-5$4188277-5","0","0","2",,
"276","0","1643120629","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206133988","518","0","Sonaten","1861-01-01",,,,"1677","77",,,"1","0","1",,"2",,"Klavier, 4-händig","Sonaten","Es-Dur",,"0","1",,"4131190-5$4188277-5","0","0","2",,
"277","0","1643120202","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206135719","308","0","L’Ecume de Mer","1860-01-01",,,,"0","48",,,"1","0","1",,"1",,,"Grande Valse de Concert",,,"0","1",,"4189042-5","0","0","1",,
"278","0","1643120202","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206135980","308","0","Galop brillant","1860-01-01",,,,"0","49",,,"1","0","1",,"1",,,"Galopps $ Galop brillant",,,"0","1",,"4364517-3","0","0","1",,
"279","0","1643120203","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","120613674X","460","0","Will’s vom grünen Walde lernen","1860-01-01",,,,"0","51",,,"1","0","2",,"1",,,,,,"0","1",,"4035669-3","0","0","1",,
"280","0","1643120203","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206137452","317","0","Impromptus","1860-01-01",,,,"0","14",,,"1","0","1",,"1",,"Klavier","Impromptu","gis-Moll",,"0","1",,"4364476-4","0","0","1",,
"281","0","1643120203","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206138858","317","0","Mein Schatz, der ist auf die Wanderschaft hin","1860-01-01",,,,"0","17",,,"1","0","2",,"1",,,"Mein Schatz ist auf die Wanderschaft hin",,,"0","1",,"4035669-3","0","0","1",,
"282","0","1643120203","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206139250","317","0","Lieder","1860-01-01",,,,"0","23",,,"1","0","2",,"1",,,"Lieder",,,"0","1",,"4035669-3","0","0","1",,
"283","0","1643120204","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206140054","326","0","Lieder","1860-01-01",,,,"0","13",,,"1","0","2",,"1",,,"Lieder",,,"0","1",,"4035669-3","0","0","1",,
"284","0","1643120204","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206141239","1869","0","Quartette","1861-01-01",,,,"1662","12",,,"0","0","3",,"1",,"Violoncello","Quartette, Vl 1 2 Va Vc, op. 12","B-Dur",,"0","1",,"4176618-0","0","0","1",,
"285","0","1643120204","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206141409","1869","0","Quartette","1861-01-01",,,,"1662","17",,,"0","0","3",,"1",,"Violoncello","Quartette, Vl 1 2 Va Vc, op. 17","a-Moll",,"0","1",,"4176618-0","0","0","1",,
"286","0","1643120205","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206141662","1869","0","Quartette","1861-01-01",,,,"1662","29",,,"0","0","3",,"1",,"Violoncello","Quartette, Vl 1 2 Va Vc, op. 29","Es-Dur",,"0","1",,"4176618-0","0","0","1",,
"287","0","1643120165","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","300214200","338","0","Abraham","1859-01-01",,,,"0","65",,,"1","0","3",,"1",,,"Abraham. Oratorium nach Worten der heiligen Schrift",,,"0","1",,"4129085-9","0","0","1",,
"288","0","1643120165","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206203234","341","0","Lieder","1861-01-01",,,,"0","11",,,"1","0","1",,"1",,,"Lieder",,,"0","1",,"4035669-3","0","0","1",,
"289","0","1643120166","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206203935","344","0","Charakterstücke","1861-01-01",,,,"0","3",,,"1","0","1",,"1",,"Klavier","Charakterstücke",,,"0","1",,"4147584-7","0","0","1",,
"290","0","1643120166","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206204176","344","0","Fantasiestücke","1861-01-01",,,,"0","4",,,"1","0","2",,"1",,"Klavier","Fantasiestücke $ Fantasiestücke",,,"0","1",,"4147584-7","0","0","1",,
"291","0","1643120166","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","120620480X","820","0","Ländliche Bilder","1861-01-01",,,,"0","81",,,"1","0","1",,"1",,,"Ländliche Bilder",,,"0","1",,"4147584-7","0","0","1",,
"292","0","1643120205","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206209917","553","0","Lieder","1861-01-01",,,,"0","12",,,"1","0","2",,"1",,,"Lieder von Göthe $ Gedichte",,,"0","1",,"4035669-3","0","0","1",,
"293","0","1643120205","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206211180","354","0","Lieder","1861-01-01",,,,"0","9",,,"1","0","1",,"1",,,,,,"0","1",,"4035669-3","0","0","1",,
"294","0","1643120205","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","120621158X","662","0","Andante und Variationen","1861-01-01",,,,"0","12",,,"1","0","1",,"2",,,"Andante und Variationen",,,"0","1",,"7644081-3$4187414-6","0","0","1",,
"295","0","1643120629","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206212160","308","0","Valse styrienne","1861-01-01",,,,"0","50",,,"1","0","1",,"1",,,"Valse styrienne",,,"0","1",,"4189042-5","0","0","1",,
"296","0","1643120629","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206212373","308","0","Polka de Concert","1861-01-01",,,,"0","51",,,"1","0","1",,"1",,,"Polka de Concert",,,"0","1",,"4270770-5","0","0","1",,
"297","0","1643120629","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206213078","364","0","Geistliche Lieder","1861-01-01",,,,"0","8",,,"1","0","1",,"1",,,"Geistliche Lieder",,,"0","1",,"4019865-0","0","0","1",,
"298","0","1643120287","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206213418","364","0","Geistliche Lieder","1861-01-01",,,,"0","10",,,"1","0","1",,"1",,,"Geistliche Lieder",,,"0","1",,"4019865-0","0","0","1",,
"299","0","1643120287","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206213809","848","0","Lieder","1851-01-01",,,,"0","3",,,"1","0","2",,"1",,,"Lieder von J. v. Eichendorff",,,"0","1",,"4035669-3","0","0","1",,
"300","0","1643120287","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206218827","368","0","Gesänge","1861-01-01",,,,"0","8",,,"1","0","2",,"1",,,"Gesänge",,,"0","1",,"4020470-4","0","0","1",,
"301","0","1643120287","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206219378","368","0","Lieder im Volkston","1861-01-01",,,,"0","10",,,"1","0","2",,"1",,,"Lieder im Volkston $ Lieder",,,"0","1",,"4035669-3","0","0","1",,
"302","0","1643120117","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206221275","820","0","Etüden","1862-01-01",,,,"0","94",,,"1","0","1",,"1",,"Klavier","Salon-Etüden $ Melodische Salon-Etuden",,,"0","1",,"4123166-1","0","0","1",,
"303","0","1643120287","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206222204","617","0","Nachtwache der Liebe","1861-01-01",,,,"0","25",,,"1","0","2",,"1",,,,,,"0","1",,"4035669-3","0","0","1",,
"304","0","1643120287","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206224193","338","0","Komm in die stille Nacht","1861-01-01",,,,"0","62",,,"1","0","2",,"1",,,"Serenaden $ Serenade","F-Dur",,"0","1",,"4181030-2","0","0","1",,
"305","0","1603463638","1603363280","0","1","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206226129","378","0","Der Ritt zum Elfenstein","1857-01-01",,,,"0","op. 26","0",,"1","0","0",,"0",,,,,,"0","1",,,"0","0","0",,
"306","0","1643120141","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206226129","380","0","Der Ritt zum Elfenstein","1857-01-01",,,,"0","26",,,"1","0","3",,"1",,,"Der Ritt zum Elfenstein. Ballade nach einer schwedischen Sage von C. Oswald",,,"0","1",,"4004343-5","0","0","1",,
"307","0","1643120141","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206226714","338","0","Johanna d’Arc","1861-01-01",,,,"0","63",,,"1","0","2",,"1",,,,,,"0","1",,"4143006-2","0","0","1",,
"308","0","1643120288","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206227583","384","0","Sonaten","1861-01-01",,,,"0","82",,,"1","0","2",,"1",,"Klavier","Cello Sonata $ Sonate en Ré mineur","d-Moll",,"0","1",,"4131190-5","0","0","1",,
"309","0","1643120289","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","300024789","815","0","Ave Maria","1858-01-01",,,,"0","12",,,"0","0","2","p","1",,,"Ave Maria","F-Dur",,"1","1",,"4125676-1","0","0","1",,
"310","0","1643120289","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","300024843","815","0","Begräbnisgesang","1858-01-01",,,,"0","13",,,"1","0","8",,"2",,,"Begräbnis-Gesang $ Song of burial $ Funeral Hymn $ Chant funèbre $ Nun laßt uns den Leib begraben $ Nun lasst uns den Leib begraben $ Now let us bury the body $ Maintenant enterrons le corps","c-Moll",,"1","1",,"4020470-4$4125676-1","0","0","1",,
"311","0","1643120289","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","300026242","815","0","Lieder und Romanzen","1858-01-01",,,,"0","14",,,"1","0","2","p","2",,,"Lieder und Romanzen $ Lieder and Romances",,,"1","1",,"4035669-3$4050494-3","0","0","1",,
"312","0","1643120289","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","300025645","815","0","Konzerte","1854-01-01",,,,"0","15",,,"0","0","2","q","1","Nr. 1","Orchester","Konzerte $ Konzerte $ Konzerte $ Klavierkonzert $ Konzerte, Kl Orch op. 15 $ Piano Concerto No.1 $ Concerto pour piano nº 1","d-Moll",,"1","1",,"4032359-6","0","0","1",,
"313","0","1614100215","1603363280","0","1","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","300025645","815","0","Konzerte","1854-01-01",,,,"0",,,,"1","0","4",,"2",,,,,,"0","1",,"4032359-6","0","0","0",,
"314","0","1643120230","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206258381","396","0","Märsche","1861-01-01",,,,"0","1",,,"1","0","1",,"1",,"Klavier, 4-händig",,,,"0","1",,"4168976-8","0","0","1",,
"315","0","1643120230","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206265132","568","0","Pèlerinage en Suisse","1861-01-01",,,,"807","102",,,"1","0","1",,"1",,,"Pèlerinage en Suisse $ Chant du Soir",,,"0","1",,"4147584-7","0","0","1",,
"316","0","1643120230","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","120626554X","568","0","Pèlerinage en Suisse","1861-01-01",,,,"807","103",,,"1","0","1",,"1",,,"Pèlerinage en Suisse $ Rêverie",,,"0","1",,"4147584-7","0","0","1",,
"317","0","1643120230","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206266937","848","0","Fantasiestücke","1861-01-01",,,,"0","4",,,"1","0","2",,"1",,"Klavier","Fantasie-Stücke",,,"0","1",,"4147584-7","0","0","1",,
"318","0","1643120289","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","300802919","848","0","Fantasiestücke","1861-01-01",,,,"0","5",,,"1","0","2",,"1",,"Klavier","Fantasie-Stücke",,,"0","1",,"4147584-7","0","0","1",,
"319","0","1643120289","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206267798","384","0","Etüden","1861-01-01",,,,"0","84",,,"1","0","1",,"1",,"Klavier","Etudes de moyenne difficulté",,,"0","1",,"4123166-1","0","0","1",,
"320","0","1643120289","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206268557","408","0","Gesänge","1861-01-01",,,,"0","34",,,"1","0","1",,"1",,,"Gesänge",,,"0","1",,"4020470-4","0","0","1",,
"321","0","1643120629","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1028848560","802","0","Gesänge","1861-01-01",,,,"0","85",,,"1","0","2",,"1",,,,,,"0","1",,"4020470-4","0","0","1",,
"322","0","1643120629","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206270292","412","0","Gedichte von Fr. Oser","1861-01-01",,,,"0","46",,,"1","0","1",,"1",,,"Gedichte von Friedrich Oser $ Gesänge $ Gesänge",,,"0","1",,"4020470-4","0","0","1",,
"323","0","1643120629","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206287411","607","0","Impromptu-Valse","1861-01-01",,,,"0","29",,,"1","0","1",,"2",,,"Impromptu-Valse",,,"0","1",,"4364476-4$4189042-5","0","0","1",,
"324","0","1643120256","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206291230","617","0","Gesänge","1862-01-01",,,,"0","26",,,"1","0","1",,"1",,,"Gesänge",,,"0","1",,"4020470-4","0","0","1",,
"325","0","1643120230","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206294604","418","0","Quartette","1861-01-01",,,,"0","35",,,"1","0","3",,"1",,"Violoncello","Premier Quatuor $ 1re Quatuor $ String Quartet No.1 $ Streichquartett Nr. 1","E-Dur",,"0","1",,"4176618-0","0","0","1",,
"326","0","1643120525","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206295279","418","0","Lieder","1861-01-01",,,,"0","39",,,"1","0","2",,"1",,,"Liederzyklus $ Lieder-Zyklus $ Lieder-Cyclus $ Gedichte von E. Geibel",,,"0","1",,"4297924-9","0","0","1",,
"327","0","1643120525","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206353082","880","0","Konzerte","1858-01-01",,,,"0","1",,,"1","0","2",,"1",,"Orchester","Klavierkonzert $ Piano Concerto","a-Moll",,"0","1",,"4032359-6","0","0","1",,
"328","0","1643966746","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206353910","880","0","Lieder","1861-01-01",,,,"0","2",,,"1","0","2",,"1",,,"Lieder",,,"0","1",,"4035669-3","0","0","1",,
"329","0","1643120216","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206367970","663","0","Zwei Könige","1861-01-01",,,,"0","10",,,"1","0","2",,"1",,,"Zwei Könige saßen auf Orkadal $ Two kings sat together in Orkadal $ Two kings sat at Orkadal $ Deux rois étaient assis à Orkadal","e-Moll",,"0","1",,"4004343-5","0","0","1",,
"330","0","1643120525","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206369086","297","0","Ostermorgen","1861-01-01",,,,"0","2",,,"1","0","1",,"1",,,"Die Lerche stieg am Ostermorgen",,,"0","1",,"4020470-4","0","0","1",,
"331","0","1643120525","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206370815","666","0","Improvisata sur une mélodie de R. Schumann","1861-01-01",,,,"0","98",,,"1","0","1",,"1",,,"Improvisata sur une Mélodie de Robert Schumann $ Improvisata über die Romanze ""Fluthenreicher Ebro"" aus R. Schumanns Spanischen Liebesliedern $ Improvisata on a Theme of Schumann $ Improvisiationen","D-Dur",,"0","1",,"4187414-6","0","0","1",,
"332","0","1643120525","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1203098359","432","0","Sonaten","1862-01-01",,,,"0","11",,,"1","0","2",,"1",,"Violine","Sonaten $ Violin Sonata","A-Dur",,"0","1",,"4131190-5","0","0","1",,
"333","0","1603464599","1603363280","0","1","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1028282281","434","0","Neujahrslied","1849-01-01",,,,"0","op. 144","0",,"1","0","0",,"0",,,,,,"0","1",,,"0","0","0",,
"334","0","1603464606","1603363280","0","1","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1028282281","436","0","Neujahrslied","1849-01-01",,,,"0","op. 144","0",,"1","0","0",,"0",,,,,,"0","1",,,"0","0","0",,
"335","0","1622920085","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1028282281","601","0","Neujahrslied","1849-01-01",,,,"0","144",,,"1","0","3",,"0",,,"Mit eherner Zunge da ruft es $ With bold and brazen tongue","Es-Dur",,"0","1",,,"0","0","0",,
"336","0","1643120525","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206383143","579","0","Duos","1861-01-01",,,,"0","234",,,"1","0","1",,"1",,"Violine (2)","Grand Duo brillant $ Grand Duo $ Duos","E-Dur",,"0","1",,"4138632-2","0","0","1",,
"337","0","1643120337","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206550759","862","0","Zigeuner-Serenade","1861-01-01",,,,"0","74",,,"1","0","1",,"1",,,"Zigeuner-Serenade $ Zweite Zigeuner-Serenade","F-Dur",,"0","1",,"4181030-2","0","0","1",,
"338","0","1643120235","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","120655228X","444","0","Le Soir au Bord du Lac","1861-01-01",,,,"0","72",,,"1","0","1",,"1",,,"Le Soir au Bord du Lac. Nocturne",,,"0","1",,"4172080-5","0","0","1",,
"339","0","1643120235","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206554630","446","0","Lieder","1862-01-01",,,,"0","11",,,"1","0","2",,"1",,,"Lieder aus der Dichtung ""Emilie"" $ Lieder",,,"0","1",,"4035669-3","0","0","1",,
"340","0","1643120235","1603363280","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1206563591","368","0","Gesänge","1862-01-01",,,,"0","7",,,"1","0","2",,"1",,,"Gesänge",,,"0","1",,"4020470-4","0","0","1",,
