"uid_local","uid_foreign","sorting","sorting_foreign"
"683","2098","1","0"
"683","6689","1","0"
"684","7224","1","0"
"684","7248","1","0"
"685","2305","2","0"
"685","2333","1","0"
"685","2337","1","0"
"686","1109","1","0"
"686","2700","1","0"
"687","1027","1","0"
"687","1042","1","0"
"688","5408","1","0"
"688","5414","1","0"
"690","7224","1","0"
"690","7251","1","0"
"691","2305","1","0"
"691","2347","1","0"
"692","414","1","0"
"692","2305","1","0"
"694","769","2","0"
"694","2305","1","0"
"694","2493","1","0"
"694","2497","2","0"
"695","5337","1","0"
"695","7207","1","0"
"696","151","1","0"
"696","4891","1","0"
"697","1027","1","0"
"697","1047","1","0"
"698","1502","1","0"
"698","3162","1","0"
"700","315","1","0"
"700","1027","1","0"
"701","1027","2","0"
"701","3632","1","0"
"701","3637","1","0"
"701","3641","3","0"
"701","5408","3","0"
"702","3359","1","0"
"702","7384","1","0"
"706","270","1","0"
"706","271","2","0"
"706","521","2","0"
"706","769","1","0"
"707","2305","1","0"
"707","2367","1","0"
"708","16","1","0"
"708","1027","1","0"
"709","1027","1","0"
"709","7007","1","0"
"710","7224","1","0"
"710","7254","1","0"
"711","7224","1","0"
"711","7257","1","0"
"712","5128","1","0"
"712","5216","1","0"
"713","1027","1","0"
"713","1052","1","0"
"714","7100","1","0"
"714","7184","1","0"
"715","2305","1","0"
"715","2375","1","0"
"716","1540","1","0"
"716","5969","1","0"
"717","1540","1","0"
"717","1577","1","0"
"718","131","1","0"
"718","1124","1","0"
"719","675","1","0"
"719","2305","1","0"
"720","6689","1","0"
"720","7132","1","0"
"721","378","1","0"
"721","1027","1","0"
"723","1614","1","0"
"723","3072","1","0"
"724","769","2","0"
"724","2305","1","0"
"724","2498","1","0"
"724","2502","2","0"
"725","2305","1","0"
"725","2399","1","0"
"726","1320","1","0"
"726","2747","1","0"
"727","1655","1","0"
"727","6689","1","0"
"728","1027","1","0"
"728","6701","1","0"
"730","3072","1","0"
"730","5824","1","0"
"732","5128","1","0"
"732","5238","1","0"
"735","769","1","0"
"735","2727","1","0"
"736","1373","1","0"
"736","2305","1","0"
"737","58","1","0"
"737","72","1","0"
"738","7169","2","0"
"738","7189","1","0"
"738","7190","1","0"
"739","774","1","0"
"740","2046","1","0"
"740","7448","1","0"
"741","252","1","0"
"741","253","2","0"
"741","769","2","0"
"741","5384","1","0"
"742","2662","1","0"
"742","4360","1","0"
"743","1027","1","0"
"743","4925","1","0"
"744","1368","1","0"
"744","1540","1","0"
"745","7224","1","0"
"745","7260","1","0"
"747","2305","1","0"
"747","2427","1","0"
"748","1130","1","0"
"748","2305","1","0"
"749","7169","1","0"
"749","7200","1","0"
"750","5107","1","0"
"750","5113","1","0"
"751","1320","1","0"
"751","4541","1","0"
"752","6689","1","0"
"752","6737","1","0"
"753","358","1","0"
"753","1027","1","0"
"754","1191","1","0"
"754","3255","1","0"
"755","1388","1","0"
"755","2305","1","0"
"756","1310","1","0"
"756","2305","1","0"
"757","2305","1","0"
"757","7459","1","0"
"758","2305","1","0"
"758","5426","1","0"
"759","542","1","0"
"759","2305","1","0"
"760","1928","1","0"
"760","6919","1","0"
"761","1425","1","0"
"761","6919","1","0"
"762","6676","1","0"
"762","6919","1","0"
"763","5517","1","0"
"763","6919","1","0"
"764","6919","1","0"
"765","5339","1","0"
"765","6919","1","0"
"766","1421","1","0"
"766","6919","1","0"
"767","1417","1","0"
"767","6919","1","0"
"768","6919","1","0"
"768","7123","1","0"
"769","272","1","0"
"769","1027","1","0"
"770","903","1","0"
"770","1027","1","0"
"771","2930","1","0"
"771","6658","1","0"
"772","3111","1","0"
"772","3117","1","0"
"772","6658","2","0"
"773","3264","1","0"
"773","6658","1","0"
"774","3383","1","0"
"774","6658","1","0"
"775","3440","1","0"
"775","6658","1","0"
"776","3499","1","0"
"776","6658","1","0"
"777","2936","1","0"
"777","6658","1","0"
"778","3124","1","0"
"778","6658","1","0"
"779","285","1","0"
"779","5959","1","0"
"780","285","1","0"
"780","1350","1","0"
"781","35","1","0"
"781","285","1","0"
"782","769","1","0"
"782","1886","1","0"
"783","769","1","0"
"783","1887","1","0"
"784","3130","1","0"
"784","6689","1","0"
"785","3270","1","0"
"785","6689","1","0"
"786","4445","1","0"
"787","2002","1","0"
"787","7425","1","0"
"788","4417","1","0"
"789","3359","1","0"
"789","7288","1","0"
"790","1109","1","0"
"790","2689","1","0"
"791","2756","1","0"
"791","3637","1","0"
"792","1191","1","0"
"792","1200","1","0"
"793","2956","1","0"
"793","6689","1","0"
"794","3149","1","0"
"794","6689","1","0"
"795","2961","1","0"
"795","6658","1","0"
"796","3154","1","0"
"796","6658","1","0"
"797","2969","1","0"
"797","3162","1","0"
"798","3162","1","0"
"799","1027","1","0"
"799","1481","1","0"
"800","1027","1","0"
"800","2588","1","0"
"801","1027","1","0"
"801","6684","1","0"
"802","21","1","0"
"802","1027","1","0"
"803","3452","1","0"
"803","7207","1","0"
"805","6658","1","0"
"806","368","1","0"
"806","1027","1","0"
"807","1027","1","0"
"807","4392","1","0"
"808","981","1","0"
"808","1537","1","0"
"809","139","1","0"
"809","4360","1","0"
"810","6114","1","0"
"810","6146","1","0"
"811","494","1","0"
"811","499","2","0"
"811","513","2","0"
"811","3328","1","0"
"812","10","1","0"
"812","3072","1","0"
"813","1384","1","0"
"814","1381","1","0"
"814","1537","1","0"
"815","1537","1","0"
"815","1550","1","0"
"816","1537","1","0"
"816","2163","1","0"
"817","1537","1","0"
"817","1574","1","0"
"818","41","1","0"
"818","683","1","0"
"819","1537","1","0"
"819","1919","1","0"
"820","1537","1","0"
"820","3649","1","0"
"821","5521","1","0"
"822","6146","1","0"
"822","6156","1","0"
"823","6146","1","0"
"823","6166","1","0"
"824","6146","1","0"
"824","6171","1","0"
"825","6146","1","0"
"825","6176","1","0"
"826","58","1","0"
"826","60","2","0"
"826","4891","2","0"
"827","5407","1","0"
"827","6689","2","0"
"827","6706","1","0"
"827","6707","2","0"
"828","7169","1","0"
"828","7199","1","0"
"829","513","1","0"
"829","1162","1","0"
"830","1537","1","0"
"830","3608","1","0"
"831","3072","1","0"
"831","5680","1","0"
"832","3659","1","0"
"832","5634","1","0"
"833","3666","1","0"
"833","5634","1","0"
"834","3673","1","0"
"834","5634","1","0"
"835","3680","1","0"
"835","5634","1","0"
"836","3687","1","0"
"836","5634","1","0"
"837","3694","1","0"
"837","5634","1","0"
"838","3708","1","0"
"838","5634","1","0"
"839","5584","1","0"
"839","5634","1","0"
"840","3715","1","0"
"840","5634","1","0"
"841","3722","1","0"
"841","5634","1","0"
"842","3729","1","0"
"842","5634","2","0"
"843","3736","1","0"
"843","5634","2","0"
"844","3743","1","0"
"844","5634","2","0"
"845","3750","1","0"
"845","5634","2","0"
"846","3757","1","0"
"846","5634","2","0"
"847","3764","1","0"
"847","5634","2","0"
"848","5591","1","0"
"848","5634","2","0"
"849","3771","1","0"
"849","5634","2","0"
"850","3778","1","0"
"850","5634","2","0"
"851","3785","1","0"
"851","5634","1","0"
"852","2104","1","0"
"852","5634","1","0"
"853","2111","1","0"
"853","5634","1","0"
"854","2118","1","0"
"854","5634","1","0"
"855","3792","1","0"
"855","5634","1","0"
"856","3799","1","0"
"856","5634","1","0"
"857","4324","1","0"
"857","5634","1","0"
"858","3806","1","0"
"858","5634","1","0"
"859","4261","1","0"
"859","5634","1","0"
"860","3813","1","0"
"860","3820","2","0"
"860","3864","2","0"
"860","5634","1","0"
"861","4275","1","0"
"861","5634","1","0"
"862","2125","1","0"
"862","5634","2","0"
"863","2132","1","0"
"863","5634","2","0"
"864","2139","1","0"
"864","5634","2","0"
"865","3829","1","0"
"865","5634","2","0"
"866","3843","1","0"
"866","5634","2","0"
"867","4331","1","0"
"867","5634","2","0"
"868","3850","1","0"
"868","5634","2","0"
"869","4268","1","0"
"869","5634","2","0"
"870","3857","1","0"
"870","3864","2","0"
"870","5634","3","0"
"871","3866","1","0"
"871","5634","1","0"
"872","3873","1","0"
"872","5634","1","0"
"873","5634","1","0"
"874","3880","1","0"
"874","5634","1","0"
"875","3887","1","0"
"875","5634","1","0"
"876","3894","1","0"
"876","5634","1","0"
"877","1537","1","0"
"877","3901","1","0"
"877","3904","2","0"
"877","5634","2","0"
"878","3911","1","0"
"878","5634","1","0"
"879","4909","1","0"
"879","5634","1","0"
"880","3918","1","0"
"880","5634","2","0"
"881","5634","1","0"
"882","3925","1","0"
"882","5634","2","0"
"883","3932","1","0"
"883","5634","2","0"
"884","3946","1","0"
"884","5634","2","0"
"885","1537","3","0"
"885","3953","1","0"
"885","3956","2","0"
"885","5634","4","0"
"886","4916","1","0"
"886","5634","2","0"
"887","3963","1","0"
"887","5634","1","0"
"888","4247","1","0"
"888","5634","1","0"
"889","3970","1","0"
"889","5634","1","0"
"890","3977","1","0"
"890","5634","1","0"
"891","3984","1","0"
"891","5634","1","0"
"892","3991","1","0"
"892","5634","1","0"
"893","1586","1","0"
"893","5634","1","0"
"894","3998","1","0"
"894","5634","1","0"
"895","4005","1","0"
"895","5634","1","0"
"896","4012","1","0"
"896","5634","1","0"
"897","4254","1","0"
"897","5634","2","0"
"898","4019","1","0"
"898","5634","2","0"
"899","4026","1","0"
"899","5634","2","0"
"900","4033","1","0"
"900","5634","2","0"
"901","4040","1","0"
"901","5634","2","0"
"902","1593","1","0"
"902","5634","2","0"
"903","4047","1","0"
"903","5634","2","0"
"904","4054","1","0"
"904","5634","2","0"
"905","4061","1","0"
"905","5634","2","0"
"906","4068","1","0"
"906","5634","1","0"
"907","1537","2","0"
"907","4075","1","0"
"907","4082","2","0"
"907","5634","1","0"
"908","4085","1","0"
"908","5634","1","0"
"909","4289","1","0"
"909","5634","1","0"
"910","4282","1","0"
"910","5634","1","0"
"911","4092","1","0"
"911","5634","1","0"
"912","4106","1","0"
"912","5634","1","0"
"913","4113","1","0"
"913","5634","1","0"
"914","1537","4","0"
"914","4120","1","0"
"914","4127","2","0"
"914","5634","3","0"
"915","4130","1","0"
"915","5634","2","0"
"916","4296","1","0"
"916","5634","2","0"
"917","4137","1","0"
"917","5634","2","0"
"918","4144","1","0"
"918","5634","2","0"
"919","4151","1","0"
"919","5634","2","0"
"920","4158","1","0"
"920","5634","1","0"
"921","4165","1","0"
"921","5634","1","0"
"922","5598","1","0"
"922","5599","2","0"
"922","5633","1","0"
"922","5634","2","0"
"923","4172","1","0"
"923","5634","1","0"
"924","4179","1","0"
"924","5634","2","0"
"925","5606","1","0"
"925","5634","1","0"
"926","5613","1","0"
"926","5634","1","0"
"927","3072","1","0"
"927","5620","1","0"
"927","5626","2","0"
"927","5634","2","0"
"928","4186","1","0"
"928","5634","1","0"
"929","4193","1","0"
"929","5634","2","0"
"930","5633","1","0"
"930","5634","2","0"
"931","4200","1","0"
"931","5634","2","0"
"932","4207","1","0"
"933","5634","2","0"
"933","5641","1","0"
"934","5634","2","0"
"934","5648","1","0"
"935","3072","3","0"
"935","5634","4","0"
"935","5655","1","0"
"935","5661","2","0"
"936","4214","1","0"
"936","5634","2","0"
"937","6146","1","0"
"937","6397","1","0"
"938","6146","2","0"
"938","6402","1","0"
"939","6146","1","0"
"939","6407","1","0"
"940","6146","1","0"
"940","6412","1","0"
"941","6146","1","0"
"941","6417","1","0"
"942","6146","1","0"
"942","6422","1","0"
"943","5335","1","0"
"943","7207","1","0"
"944","7169","1","0"
"944","7197","1","0"
"945","6146","1","0"
"945","6441","1","0"
"946","6146","1","0"
"946","6446","1","0"
"947","6146","1","0"
"947","6451","1","0"
"948","6146","1","0"
"948","6456","1","0"
"949","6146","1","0"
"949","6461","1","0"
"949","7540","2","0"
"950","6146","1","0"
"950","6466","1","0"
"951","6146","1","0"
"951","6471","1","0"
"952","6146","1","0"
"952","6476","1","0"
"953","6146","1","0"
"953","6481","1","0"
"954","6146","1","0"
"954","6486","1","0"
"955","6146","1","0"
"955","6491","1","0"
"956","6146","1","0"
"956","6496","1","0"
"957","6146","1","0"
"957","6501","1","0"
"958","6146","1","0"
"958","6511","1","0"
"959","6146","1","0"
"959","6516","1","0"
"960","6146","1","0"
"960","6521","1","0"
"961","6146","1","0"
"961","6526","1","0"
"962","6146","1","0"
"962","6531","1","0"
"963","428","1","0"
"963","431","2","0"
"963","1537","1","0"
"963","2061","2","0"
"964","1796","2","0"
"964","1831","1","0"
"965","1796","1","0"
"965","1836","1","0"
"965","7538","2","0"
"966","1796","2","0"
"966","1841","1","0"
"967","1796","2","0"
"967","1846","1","0"
"968","1796","1","0"
"968","1851","1","0"
"969","1012","1","0"
"969","5407","1","0"
"970","6658","1","0"
"970","6664","1","0"
"971","6146","1","0"
"971","6536","1","0"
"972","3036","1","0"
"972","6146","1","0"
"973","6146","1","0"
"973","6541","1","0"
"974","5998","1","0"
"974","6146","1","0"
"975","6658","1","0"
"975","6670","1","0"
"976","3232","1","0"
"976","6658","1","0"
"977","3348","1","0"
"977","6658","1","0"
"978","6146","1","0"
"978","6546","1","0"
"979","330","1","0"
"979","3243","1","0"
"980","780","2","0"
"980","3427","1","0"
"980","3432","2","0"
"980","6146","1","0"
"981","3244","1","0"
"981","6146","1","0"
"982","3249","1","0"
"982","6146","1","0"
"983","3359","1","0"
"984","3372","1","0"
"984","6146","1","0"
"985","6146","1","0"
"985","6556","1","0"
"986","3378","1","0"
"986","6146","1","0"
"987","3059","1","0"
"987","6146","1","0"
"988","6146","1","0"
"988","6561","1","0"
"989","3064","1","0"
"989","3359","1","0"
"990","1320","1","0"
"991","1320","2","0"
"991","1325","1","0"
"992","6146","1","0"
"992","6566","1","0"
"993","3644","1","0"
"993","7428","1","0"
"994","3359","3","0"
"994","7417","1","0"
"994","7425","1","0"
"994","7435","2","0"
"995","645","1","0"
"995","648","2","0"
"995","7435","2","0"
"996","3359","1","0"
"996","7161","1","0"
"997","2022","1","0"
"997","2032","2","0"
"997","7425","1","0"
"997","7435","2","0"
"998","1336","1","0"
"998","3359","1","0"
"999","3359","1","0"
"999","7392","1","0"
"1000","644","1","0"
"1000","7428","1","0"
"1001","2012","1","0"
"1001","7425","1","0"
"1002","2768","1","0"
"1002","2772","2","0"
"1002","3637","1","0"
"1002","7184","2","0"
"1003","7102","1","0"
"1003","7184","1","0"
"1004","731","1","0"
"1004","6680","2","0"
"1005","735","1","0"
"1005","6680","2","0"
"1006","739","1","0"
"1006","6680","2","0"
"1007","2305","2","0"
"1007","7482","1","0"
"1008","2305","2","0"
"1008","7490","1","0"
"1009","2305","2","0"
"1009","7494","1","0"
"1010","2305","2","0"
"1010","5493","1","0"
"1011","2305","2","0"
"1011","5497","1","0"
"1012","2305","2","0"
"1012","5501","1","0"
"1013","7169","1","0"
"1013","7202","1","0"
"1014","2596","1","0"
"1015","6146","1","0"
"1015","6581","1","0"
"1016","7169","1","0"
"1016","7201","1","0"
"1017","2596","1","0"
"1017","2665","1","0"
"1018","2614","1","0"
"1018","2617","2","0"
"1018","3617","2","0"
"1018","4360","1","0"
"1019","4994","1","0"
"1020","1330","1","0"
"1020","4360","1","0"
"1021","4445","1","0"
"1021","4517","1","0"
"1022","6689","1","0"
"1022","6878","1","0"
"1023","1333","1","0"
"1023","4360","1","0"
"1024","4445","1","0"
"1024","4469","1","0"
"1025","7169","1","0"
"1025","7203","1","0"
"1026","1512","2","0"
"1026","1517","1","0"
"1026","1520","2","0"
"1026","1521","3","0"
"1026","1522","1","0"
"1026","3195","4","0"
"1026","7169","3","0"
"1027","207","1","0"
"1027","4994","1","0"
"1028","4994","1","0"
"1028","5292","1","0"
"1028","5297","2","0"
"1028","7207","2","0"
"1029","1005","1","0"
"1029","5407","1","0"
"1030","5319","1","0"
"1030","7207","1","0"
"1031","2593","1","0"
"1031","4360","1","0"
"1032","5321","1","0"
"1032","7207","1","0"
"1033","6038","1","0"
"1033","6146","1","0"
"1034","147","1","0"
"1034","4891","1","0"
"1035","513","1","0"
"1035","1152","1","0"
"1036","4303","1","0"
"1036","5634","1","0"
"1037","1992","1","0"
"1037","7425","1","0"
"1039","6043","1","0"
"1039","6146","1","0"
"1040","6048","1","0"
"1040","6146","1","0"
"1041","6053","1","0"
"1041","6146","1","0"
"1042","5323","1","0"
"1042","7207","1","0"
"1043","1007","1","0"
"1043","5407","1","0"
"1044","7169","1","0"
"1044","7171","1","0"
"1045","6063","1","0"
"1045","6146","1","0"
"1046","4930","1","0"
"1046","4932","1","0"
"1047","4930","1","0"
"1047","4934","1","0"
"1048","4930","1","0"
"1048","4936","1","0"
"1049","4930","1","0"
"1049","4938","1","0"
"1049","4940","2","0"
"1050","4930","1","0"
"1050","4951","1","0"
"1051","4930","1","0"
"1051","4953","1","0"
"1052","4930","1","0"
"1052","4955","1","0"
"1053","4930","1","0"
"1053","4957","1","0"
"1054","4930","1","0"
"1054","4959","1","0"
"1055","4891","3","0"
"1055","6146","2","0"
"1055","6598","1","0"
"1055","6604","2","0"
"1055","6609","3","0"
"1056","7025","1","0"
"1056","7184","1","0"
"1057","7029","1","0"
"1057","7184","1","0"
"1058","7031","1","0"
"1058","7184","1","0"
"1059","7033","1","0"
"1059","7184","1","0"
"1060","7037","1","0"
"1060","7039","1","0"
"1060","7184","2","0"
"1061","7169","2","0"
"1061","7183","1","0"
"1061","7184","1","0"
"1062","7169","1","0"
"1062","7184","2","0"
"1062","7186","1","0"
"1062","7187","2","0"
"1063","7019","1","0"
"1063","7184","1","0"
"1064","7045","1","0"
"1064","7184","1","0"
"1065","7049","1","0"
"1065","7184","1","0"
"1066","4930","1","0"
"1066","4963","1","0"
"1067","4930","1","0"
"1067","4965","1","0"
"1068","4930","1","0"
"1068","4967","1","0"
"1069","4930","1","0"
"1069","4940","2","0"
"1069","4969","1","0"
"1069","4971","2","0"
"1070","4930","1","0"
"1070","4982","1","0"
"1071","4930","1","0"
"1071","4984","1","0"
"1072","4930","1","0"
"1072","4986","1","0"
"1073","4930","1","0"
"1073","4988","1","0"
"1074","4930","1","0"
"1074","4990","1","0"
"1075","5067","1","0"
"1075","5069","1","0"
"1076","4930","2","0"
"1076","4992","1","0"
"1076","4994","1","0"
"1077","4930","1","0"
"1077","4999","1","0"
"1078","4930","1","0"
"1078","5001","1","0"
"1079","4930","1","0"
"1079","4994","2","0"
"1079","5003","1","0"
"1079","5005","2","0"
"1080","4930","1","0"
"1080","4994","2","0"
"1080","5010","1","0"
"1080","5012","2","0"
"1081","4930","1","0"
"1081","5017","1","0"
"1082","4930","1","0"
"1082","5019","1","0"
"1083","4930","1","0"
"1083","5021","1","0"
"1084","4930","1","0"
"1084","5023","1","0"
"1085","4930","1","0"
"1085","5025","1","0"
"1086","4930","1","0"
"1086","5027","1","0"
"1087","4930","1","0"
"1087","5029","1","0"
"1088","4930","1","0"
"1088","5031","1","0"
"1089","4930","1","0"
"1089","5033","1","0"
"1089","7539","2","0"
"1091","852","1","0"
"1091","3117","1","0"
"1092","513","1","0"
"1092","1138","1","0"
"1093","5067","1","0"
"1093","5071","1","0"
"1094","5067","1","0"
"1094","5073","1","0"
"1095","5067","1","0"
"1095","5075","1","0"
"1096","5067","1","0"
"1096","5077","1","0"
"1097","5067","1","0"
"1097","5079","1","0"
"1098","2260","1","0"
"1098","2264","1","0"
"1098","2305","2","0"
"1099","3328","2","0"
"1099","6689","1","0"
"1099","6757","1","0"
"1099","6762","2","0"
"1100","962","1","0"
"1100","1320","1","0"
"1101","967","1","0"
"1101","1320","1","0"
"1102","972","1","0"
"1102","1320","1","0"
"1103","927","1","0"
"1103","1320","1","0"
"1104","932","1","0"
"1104","1320","1","0"
"1105","937","1","0"
"1105","1320","1","0"
"1106","942","1","0"
"1106","1320","2","0"
"1107","3072","1","0"
"1107","3089","1","0"
"1108","3072","1","0"
"1108","3095","1","0"
"1109","3072","1","0"
"1109","3552","1","0"
"1110","3072","1","0"
"1110","3589","1","0"
"1111","2986","1","0"
"1111","3072","1","0"
"1112","3072","1","0"
"1112","3189","1","0"
"1113","3072","2","0"
"1113","3101","1","0"
"1114","3072","2","0"
"1114","3558","1","0"
"1115","3072","2","0"
"1115","3595","1","0"
"1116","2996","1","0"
"1116","3072","2","0"
"1117","3072","2","0"
"1117","3199","1","0"
"1118","3072","1","0"
"1118","3456","1","0"
"1119","3072","1","0"
"1119","3507","1","0"
"1120","3072","1","0"
"1120","3396","1","0"
"1121","3072","1","0"
"1121","3307","1","0"
"1123","3072","1","0"
"1123","3583","1","0"
"1124","3072","1","0"
"1125","3072","2","0"
"1125","3462","1","0"
"1126","3072","2","0"
"1126","3513","1","0"
"1127","3072","2","0"
"1127","3313","1","0"
"1128","3072","1","0"
"1129","3072","2","0"
"1129","3078","1","0"
"1130","3002","1","0"
"1130","3072","1","0"
"1131","3072","1","0"
"1131","3601","1","0"
"1132","3072","1","0"
"1132","5686","1","0"
"1133","3072","1","0"
"1133","5692","1","0"
"1134","3072","1","0"
"1134","5698","1","0"
"1137","3072","1","0"
"1137","5716","1","0"
"1138","3072","1","0"
"1138","5728","1","0"
"1139","3072","1","0"
"1139","5740","1","0"
"1140","3072","1","0"
"1140","5752","1","0"
"1141","3072","1","0"
"1141","5764","1","0"
"1142","3072","1","0"
"1142","5776","1","0"
"1143","3117","1","0"
"1143","5550","1","0"
"1144","3072","1","0"
"1144","5794","1","0"
"1145","3072","1","0"
"1145","5800","1","0"
"1146","3072","1","0"
"1146","5806","1","0"
"1147","3072","1","0"
"1147","5812","1","0"
"1148","3117","1","0"
"1148","5557","1","0"
"1149","5128","1","0"
"1149","5150","1","0"
"1150","5128","1","0"
"1150","5172","1","0"
"1151","3117","1","0"
"1151","5564","1","0"
"1152","5067","1","0"
"1152","5083","1","0"
"1153","5067","1","0"
"1153","5085","1","0"
"1154","6146","1","0"
"1154","6611","1","0"
"1155","7059","1","0"
"1155","7184","1","0"
"1156","6146","2","0"
"1156","7061","1","0"
"1156","7063","2","0"
"1156","7184","1","0"
"1157","7068","1","0"
"1157","7184","1","0"
"1158","7070","1","0"
"1158","7184","1","0"
"1159","7016","1","0"
"1159","7184","1","0"
"1160","3569","1","0"
"1160","7184","1","0"
"1161","7072","1","0"
"1161","7184","1","0"
"1162","3013","1","0"
"1162","7184","1","0"
"1163","7074","1","0"
"1163","7184","1","0"
"1164","7076","1","0"
"1164","7184","1","0"
"1165","7078","1","0"
"1165","7184","1","0"
"1166","3015","1","0"
"1166","7184","1","0"
"1167","3324","1","0"
"1167","7184","1","0"
"1168","3017","1","0"
"1168","7184","1","0"
"1169","3210","1","0"
"1169","7184","1","0"
"1170","3019","1","0"
"1170","7184","1","0"
"1171","3326","1","0"
"1171","7184","1","0"
"1172","7080","1","0"
"1172","7184","1","0"
"1173","7082","1","0"
"1173","7184","1","0"
"1174","7084","1","0"
"1174","7184","1","0"
"1175","7086","1","0"
"1175","7184","1","0"
"1176","7088","1","0"
"1176","7184","1","0"
"1177","7090","1","0"
"1177","7184","1","0"
"1178","762","1","0"
"1178","767","2","0"
"1178","4994","1","0"
"1178","7184","2","0"
"1179","7094","1","0"
"1179","7184","1","0"
"1180","7096","1","0"
"1180","7184","1","0"
"1181","7098","1","0"
"1181","7184","1","0"
"1182","3117","1","0"
"1182","5571","1","0"
"1183","6146","1","0"
"1183","6392","1","0"
"1184","4930","1","0"
"1184","5049","1","0"
"1185","4930","1","0"
"1185","5051","1","0"
"1186","4930","1","0"
"1186","5053","1","0"
"1187","4930","1","0"
"1187","5055","1","0"
"1189","4930","1","0"
"1189","5057","1","0"
"1190","4930","1","0"
"1190","4940","2","0"
"1190","5059","1","0"
"1191","4930","1","0"
"1191","5061","1","0"
"1192","4930","1","0"
"1192","5063","1","0"
"1193","513","1","0"
"1193","1168","1","0"
"1194","501","1","0"
"1194","506","2","0"
"1194","513","2","0"
"1194","3328","1","0"
"1195","3021","1","0"
"1195","3328","1","0"
"1196","3026","1","0"
"1196","3328","1","0"
"1197","3328","1","0"
"1197","4622","1","0"
"1198","3212","1","0"
"1198","3328","1","0"
"1199","3328","1","0"
"1200","3217","1","0"
"1200","3328","1","0"
"1201","3328","1","0"
"1201","3333","1","0"
"1202","3328","1","0"
"1202","3407","1","0"
"1203","3328","2","0"
"1203","3478","1","0"
"1204","3328","1","0"
"1204","3524","1","0"
"1205","3328","1","0"
"1205","3571","1","0"
"1206","3328","1","0"
"1206","3412","1","0"
"1207","3328","1","0"
"1207","4627","1","0"
"1208","1180","1","0"
"1208","4865","1","0"
"1209","513","1","0"
"1209","1170","1","0"
"1210","513","1","0"
"1210","1140","1","0"
"1211","3328","1","0"
"1211","4852","1","0"
"1211","4857","2","0"
"1211","4865","2","0"
"1212","3328","2","0"
"1212","4860","1","0"
"1212","4865","1","0"
"1213","513","2","0"
"1213","3328","1","0"
"1213","4794","1","0"
"1213","4799","2","0"
"1214","3031","1","0"
"1214","3328","2","0"
"1215","3328","2","0"
"1215","4632","1","0"
"1216","3222","1","0"
"1216","3328","2","0"
"1217","3328","2","0"
"1217","3338","1","0"
"1218","3227","1","0"
"1218","3328","2","0"
"1219","3328","2","0"
"1219","3343","1","0"
"1220","3328","2","0"
"1220","3417","1","0"
"1221","3328","2","0"
"1221","3483","1","0"
"1222","3328","2","0"
"1222","3529","1","0"
"1223","3328","2","0"
"1223","3576","1","0"
"1224","3328","2","0"
"1224","3422","1","0"
"1225","3328","2","0"
"1225","4637","1","0"
"1226","1183","1","0"
"1226","4865","2","0"
"1227","513","2","0"
"1227","1142","1","0"
"1228","3328","3","0"
"1228","4865","4","0"
"1228","4868","1","0"
"1228","4873","2","0"
"1229","3328","3","0"
"1229","4865","4","0"
"1229","4876","1","0"
"1229","4881","2","0"
"1230","513","4","0"
"1230","3328","3","0"
"1230","4801","1","0"
"1230","4806","2","0"
"1231","1523","1","0"
"1231","1528","2","0"
"1231","3072","2","0"
"1232","265","1","0"
"1232","1103","1","0"
"1233","265","1","0"
"1233","3041","1","0"
"1234","265","1","0"
"1234","3238","1","0"
"1235","265","1","0"
"1235","3354","1","0"
"1236","265","1","0"
"1236","3434","1","0"
"1237","265","1","0"
"1237","3488","1","0"
"1238","265","1","0"
"1238","3539","1","0"
"1239","3058","1","0"
"1239","4353","1","0"
"1240","3254","1","0"
"1240","4353","1","0"
"1241","3377","1","0"
"1241","4353","1","0"
"1242","3439","1","0"
"1242","4353","1","0"
"1243","3498","1","0"
"1243","4353","2","0"
"1244","3549","1","0"
"1244","4353","1","0"
"1245","1545","1","0"
"1245","1796","1","0"
"1246","424","1","0"
"1246","425","2","0"
"1246","513","2","0"
"1246","5407","1","0"
"1247","513","2","0"
"1247","999","1","0"
"1247","1000","2","0"
"1248","513","2","0"
"1248","1002","1","0"
"1248","1003","2","0"
"1248","5407","1","0"
"1249","4233","1","0"
"1249","5634","1","0"
"1251","723","1","0"
"1251","6680","2","0"
"1252","2305","1","0"
"1252","7470","1","0"
"1253","2305","1","0"
"1253","5477","1","0"
"1254","2264","2","0"
"1254","2305","1","0"
"1254","2419","1","0"
"1255","2305","2","0"
"1255","7474","1","0"
"1256","2305","2","0"
"1256","5481","1","0"
"1257","2305","2","0"
"1257","2423","1","0"
"1258","727","1","0"
"1258","6680","2","0"
"1259","2305","2","0"
"1259","7478","1","0"
"1260","2305","2","0"
"1260","5485","1","0"
"1261","2305","2","0"
"1261","2431","1","0"
"1262","743","1","0"
"1262","6680","2","0"
"1263","2305","2","0"
"1263","7486","1","0"
"1264","2305","2","0"
"1264","5489","1","0"
"1265","2305","2","0"
"1265","2439","1","0"
"1266","6923","1","0"
"1266","6963","1","0"
"1267","6923","1","0"
"1267","6969","1","0"
"1268","6923","1","0"
"1268","6975","1","0"
"1269","6923","1","0"
"1269","6981","1","0"
"1270","6923","1","0"
"1270","6987","1","0"
"1271","513","2","0"
"1271","3328","1","0"
"1271","4815","1","0"
"1271","4820","2","0"
"1272","6923","1","0"
